Wall time,Step,Value
1718012266.9953015,245,24.5
1718012268.5766413,449,22.450000762939453
1718012270.4324322,690,23.0
1718012271.734382,857,21.424999237060547
1718012273.1183941,1025,20.5
1718012274.494077,1193,19.883333206176758
1718012276.025669,1368,19.542856216430664
1718012277.346299,1539,19.237499237060547
1718012278.775712,1713,19.03333282470703
1718012280.7875595,1955,19.549999237060547
1718012284.4087372,2379,21.34000015258789
1718012289.8686867,3037,25.8799991607666
1718012293.45394,3493,28.030000686645508
1718012298.7459362,4132,32.75
1718012304.0460758,4770,37.45000076293945
1718012310.7415195,5570,43.77000045776367
1718012317.559902,6399,50.310001373291016
1718012324.821245,7245,57.060001373291016
1718012330.4285574,7962,62.4900016784668
1718012336.0479832,8655,67.0
1718012341.6922784,9355,69.76000213623047
1718012347.267386,10029,69.91999816894531
1718012353.3207672,10788,72.94999694824219
1718012359.7075865,11573,74.41000366210938
1718012365.6931648,12310,75.4000015258789
1718012372.9045048,13216,76.45999908447266
1718012378.2395241,13860,74.61000061035156
1718012384.418931,14621,73.76000213623047
1718012389.6846554,15265,73.02999877929688
1718012395.6397338,16014,73.58999633789062
1718012401.996318,16752,73.97000122070312
1718012409.059792,17577,75.4800033569336
1718012415.6615243,18365,75.7699966430664
1718012422.501931,19173,76.0
1718012429.519953,20012,77.0199966430664
1718012436.472746,20825,76.08999633789062
1718012444.0882242,21712,78.5199966430664
1718012450.813156,22527,79.05999755859375
1718012457.479092,23327,80.62000274658203
1718012463.730065,24103,80.88999938964844
1718012470.0420768,24863,81.11000061035156
1718012477.1456037,25691,81.13999938964844
1718012482.7528927,26369,80.04000091552734
1718012489.3546147,27146,79.7300033569336
1718012495.9768472,27930,79.18000030517578
1718012501.8217666,28632,78.06999969482422
1718012508.777526,29457,77.44999694824219
1718012515.9563243,30315,77.87999725341797
1718012522.8085854,31134,78.06999969482422
1718012529.2449088,31906,78.02999877929688
1718012535.4139605,32663,78.0
1718012541.1590924,33360,76.69000244140625
1718012547.620067,34157,77.87999725341797
1718012554.2586348,34950,78.04000091552734
1718012560.6642118,35722,77.91999816894531
1718012568.1658294,36613,79.80999755859375
1718012575.9715197,37541,80.83999633789062
1718012584.2652528,38554,82.38999938964844
1718012591.227184,39387,82.52999877929688
1718012598.2699487,40241,83.3499984741211
1718012605.0664737,41059,83.95999908447266
1718012612.124418,41913,85.52999877929688
1718012619.4825687,42790,86.33000183105469
1718012626.863815,43675,87.25
1718012634.299506,44572,88.5
1718012641.0637574,45386,87.7300033569336
1718012647.6862779,46216,86.75
1718012654.1767077,47033,84.79000091552734
1718012660.503197,47822,84.3499984741211
1718012668.0315545,48776,85.3499984741211
1718012674.8538623,49636,85.7699966430664
1718012681.232727,50439,85.26000213623047
1718012689.076961,51428,86.37999725341797
1718012697.8121476,52552,88.7699966430664
1718012705.7556806,53554,89.81999969482422
1718012713.161476,54486,91.0
1718012721.5294075,55544,93.27999877929688
1718012728.0940607,56378,93.44999694824219
1718012736.1156662,57404,95.81999969482422
1718012743.154026,58302,95.26000213623047
1718012751.8812156,59403,97.66999816894531
1718012759.8043506,60394,99.55000305175781
1718012767.2875514,61336,99.08000183105469
1718012776.0368462,62435,98.83000183105469
1718012784.019535,63412,98.58000183105469
1718012794.5495558,64476,99.9000015258789
1718012803.5614164,65391,98.47000122070312
1718012812.3796911,66287,99.08999633789062
1718012821.660028,67286,98.81999969482422
1718012828.728627,68172,98.69999694824219
1718012836.2518446,69113,97.0999984741211
1718012843.5746174,70025,96.30999755859375
1718012852.4612863,71143,98.06999969482422
1718012859.8678644,72068,96.33000183105469
1718012868.8854444,73203,97.91000366210938
1718012878.0177243,74344,98.68000030517578
1718012885.7808847,75317,99.26000213623047
1718012893.694369,76302,100.1500015258789
1718012901.9210188,77332,100.45999908447266
1718012911.084129,78429,102.56999969482422
1718012920.651192,79582,104.69000244140625
1718012930.2006242,80738,107.12999725341797
1718012938.9427185,81801,106.58000183105469
1718012947.8841715,82922,108.54000091552734
1718012956.0068529,83959,107.55999755859375
1718012965.14423,85120,107.76000213623047
1718012974.8066337,86340,110.2300033569336
1718012983.4848037,87430,111.27999877929688
1718012992.5899177,88584,112.5199966430664
1718013001.4550917,89691,112.62000274658203
1718013009.8066692,90743,111.61000061035156
1718013019.0548766,91899,111.61000061035156
1718013027.1561081,92919,111.18000030517578
1718013037.1847973,94180,112.58000183105469
1718013046.6330063,95367,114.08000183105469
1718013056.7193162,96645,115.25
1718013064.6051207,97631,112.91000366210938
1718013073.2425954,98729,112.98999786376953
1718013084.0022345,100093,115.08999633789062
1718013092.8355343,101214,115.2300033569336
1718013102.2311332,102404,116.61000061035156
1718013111.7106457,103602,117.02999877929688
1718013124.0705328,104835,119.16000366210938
1718013135.8456538,106070,118.9000015258789
1718013148.3044362,107304,119.37000274658203
1718013159.7827652,108466,118.20999908447266
1718013172.4605212,109738,121.06999969482422
1718013185.1807806,111063,123.33999633789062
1718013197.913029,112650,125.56999969482422
1718013208.393855,113967,127.52999877929688
1718013221.1274836,115510,131.05999755859375
1718013231.820431,116813,132.11000061035156
1718013246.8575568,118636,138.00999450683594
1718013261.324543,120364,142.94000244140625
1718013274.2093666,121930,146.25999450683594
1718013283.3563132,123032,145.66000366210938
1718013292.929371,124199,144.61000061035156
1718013307.9673893,126014,149.50999450683594
1718013319.5879786,127500,148.5
1718013332.2240884,129094,151.27000427246094
1718013345.3801415,130744,152.33999633789062
1718013356.8112884,132186,153.72999572753906
1718013367.6488678,133559,149.22999572753906
1718013378.3996084,134922,145.5800018310547
1718013396.7378407,137230,153.0
1718013412.9457984,139289,162.57000732421875
1718013429.9594681,141449,172.5
1718013446.8308184,143583,175.69000244140625
1718013461.3066676,145341,178.41000366210938
1718013477.324927,147141,180.47000122070312
1718013493.4627838,148687,179.42999267578125
1718013512.9958413,150623,184.3699951171875
1718013531.8613462,152521,189.6199951171875
1718013548.6823263,154603,196.80999755859375
1718013563.6835318,156493,192.6300048828125
1718013579.804176,158536,192.47000122070312
1718013600.1745863,161097,196.47999572753906
1718013617.319965,163186,196.02999877929688
1718013631.5780191,164942,196.00999450683594
1718013649.7272854,167129,199.8800048828125
1718013664.9470303,168980,202.92999267578125
1718013682.3194702,171085,204.6199951171875
1718013697.5160573,173003,204.82000732421875
1718013715.1526601,175213,206.10000610351562
1718013728.9748857,176886,203.92999267578125
1718013745.6957223,178880,203.44000244140625
1718013761.8845139,180840,197.42999267578125
1718013783.2990103,183506,203.1999969482422
1718013802.163583,185889,209.47000122070312
1718013820.957939,188279,211.5
1718013843.673901,191018,220.3800048828125
1718013873.522135,194584,234.99000549316406
1718013896.2291641,197275,242.72000122070312
1718013919.8299067,200109,248.9600067138672
1718013949.10275,203598,267.1199951171875
1718013973.6350951,206570,276.8999938964844
1718014007.9046824,210779,299.3900146484375
1718014039.0321796,214533,310.2699890136719
1718014080.692395,219571,336.82000732421875
1718014112.0063128,223362,350.8299865722656
1718014155.6806934,228637,376.19000244140625
1718014186.046032,232313,377.2900085449219
1718014220.497662,236477,392.0199890136719
1718014266.0459056,241303,411.94000244140625
1718014294.0712342,244619,410.2099914550781
1718014328.2704985,248723,421.5299987792969
1718014373.092183,254119,433.3999938964844
1718014424.9342706,260340,458.07000732421875
1718014450.9065406,263612,440.4100036621094
1718014496.1530428,269314,459.5199890136719
1718014534.1297333,274115,454.7799987792969
1718014570.7675776,278732,464.19000244140625
1718014611.6467814,283892,474.1499938964844
1718014676.0818157,291161,498.5799865722656
1718014718.1910374,296337,517.1799926757812
1718014751.543578,300467,517.4400024414062
1718014819.750928,309088,549.6900024414062
1718014873.929681,315918,555.780029296875
1718014942.3994353,324534,609.219970703125
1718015005.5411575,332467,631.530029296875
1718015079.155654,341343,672.280029296875
1718015140.9396186,348744,700.1199951171875
1718015203.486666,356245,723.530029296875
1718015264.916282,363619,724.5800170898438
1718015339.7961948,371184,748.469970703125
1718015412.7908678,379050,785.8300170898438
1718015479.6393023,387053,779.6500244140625
1718015557.2613294,396508,805.9000244140625
1718015623.9565325,404924,803.9000244140625
