rollout/ep_rew_mean,train/n_updates,time/fps,train/policy_loss,train/value_loss,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/std
201.68071064000003,51009,93,6.318164825439453,0.11862583458423615,-0.72335136,-20.66261100769043,36.89,255050,2730,51010,0.0007,0.8281531929969788
201.38947092000006,51019,93,7.6600213050842285,0.15796832740306854,-0.00022172928,-20.665189743041992,36.84,255100,2730,51020,0.0007,0.8279309272766113
201.51496059000002,51029,93,-7440.4033203125,173496.671875,-0.018463135,-20.66461181640625,36.86,255150,2731,51030,0.0007,0.8279311060905457
201.56371774,51039,93,-8.41291332244873,0.2717241048812866,0.0,-20.6583251953125,36.87,255200,2731,51040,0.0007,0.8277878761291504
201.45477945000002,51049,93,16.368459701538086,0.6858991980552673,0.0,-20.658597946166992,36.86,255250,2732,51050,0.0007,0.8277719616889954
201.83536262,51059,93,-9.85019302368164,0.4029110372066498,0.7855405,-20.658084869384766,36.93,255300,2732,51060,0.0007,0.8273702263832092
201.79379236999998,51069,93,-6.680967807769775,0.1465049535036087,5.9604645e-08,-20.644325256347656,36.92,255350,2733,51070,0.0007,0.8269643187522888
201.83011830000004,51079,93,26.451208114624023,1.7299280166625977,0.014482915,-20.6324520111084,36.94,255400,2733,51080,0.0007,0.8265090584754944
201.80969512999997,51089,93,-7.061897277832031,0.15702639520168304,0.8064333,-20.633384704589844,36.94,255450,2734,51090,0.0007,0.8263981938362122
202.03622647999998,51099,93,2.635632038116455,0.018828336149454117,4.172325e-07,-20.619190216064453,36.98,255500,2735,51100,0.0007,0.8255671858787537
201.99312714999996,51109,93,21.432947158813477,1.7306177616119385,0.05547428,-20.634159088134766,36.98,255550,2735,51110,0.0007,0.8263314366340637
201.98219879,51119,93,-6.765632629394531,0.16876497864723206,0.5663998,-20.62623405456543,36.98,255600,2736,51120,0.0007,0.8259937167167664
202.16388705999998,51129,93,-5.979104042053223,0.12129180878400803,0.0,-20.620216369628906,37.02,255650,2736,51130,0.0007,0.825764536857605
202.26770683000007,51139,93,25.517353057861328,2.3950867652893066,0.0,-20.635154724121094,37.04,255700,2737,51140,0.0007,0.826346755027771
202.64490595000007,51149,93,-7.846405029296875,0.46714115142822266,0.706059,-20.627511978149414,37.1,255750,2737,51150,0.0007,0.8261420726776123
202.45192827000002,51159,93,-0.8143324255943298,0.011770963668823242,1.1920929e-07,-20.629989624023438,37.07,255800,2738,51160,0.0007,0.8266044855117798
202.6835344,51169,93,21.37464714050293,1.124304175376892,0.0,-20.635644912719727,37.11,255850,2739,51170,0.0007,0.8266410827636719
202.99973464000007,51179,93,-6946.74365234375,173275.921875,-0.023288488,-20.639251708984375,37.16,255900,2739,51180,0.0007,0.8266933560371399
202.9115392,51189,93,-4.574679851531982,0.05060753971338272,0.563836,-20.63614273071289,37.14,255950,2740,51190,0.0007,0.8261714577674866
203.11872809999997,51199,93,-2.265686273574829,0.01982361637055874,2.3841858e-07,-20.63561248779297,37.18,256000,2740,51200,0.0007,0.8267644047737122
203.50873112999997,51209,93,18.068265914916992,0.7360203862190247,0.0,-20.640052795410156,37.24,256050,2741,51210,0.0007,0.8273082375526428
203.62599781999998,51219,93,-6822.91650390625,173280.234375,-0.020810246,-20.65616226196289,37.27,256100,2741,51220,0.0007,0.8277785181999207
203.48027786999998,51229,93,15.656455039978027,0.9054266214370728,-9.5200205,-20.655576705932617,37.24,256150,2742,51230,0.0007,0.8277262449264526
203.35943839,51239,93,2.9700253009796143,0.023380661383271217,5.9604645e-07,-20.656187057495117,37.22,256200,2742,51240,0.0007,0.8276545405387878
203.42291838999998,51249,93,30.94565773010254,2.8551547527313232,0.0,-20.63752555847168,37.23,256250,2743,51250,0.0007,0.8266015648841858
203.37533165000002,51259,93,-3.3440492153167725,0.10130574554204941,0.8732564,-20.63905143737793,37.21,256300,2743,51260,0.0007,0.8267788290977478
203.28236983000002,51269,93,0.12798352539539337,0.004518358502537012,1.7881393e-07,-20.6397762298584,37.19,256350,2744,51270,0.0007,0.8267150521278381
203.16436801,51279,93,28.235204696655273,2.3242766857147217,0.123940885,-20.641250610351562,37.17,256400,2745,51280,0.0007,0.8267427086830139
203.10495493999994,51289,93,2.6876754760742188,0.05531811714172363,0.9169286,-20.637351989746094,37.16,256450,2745,51290,0.0007,0.8265758156776428
202.93613166,51299,93,0.49067050218582153,0.004916604608297348,-0.4213401,-20.650527954101562,37.13,256500,2746,51300,0.0007,0.8273001313209534
202.74458704000006,51309,93,35.1895637512207,3.7764947414398193,-2.3841858e-07,-20.64272117614746,37.09,256550,2746,51310,0.0007,0.82682204246521
