Wall time,Step,Value
1717926737.0273116,20480,1075.8104248046875
1717926784.6458783,40960,1349.990478515625
1717926855.5287108,61440,1342.630126953125
1717926925.8758333,81920,1071.4427490234375
1717926995.489763,102400,828.335693359375
1717927065.990148,122880,678.5516967773438
1717927135.6555083,143360,527.1884155273438
1717927206.3755136,163840,474.3337707519531
1717927276.42787,184320,428.7723083496094
1717927347.148905,204800,398.6759033203125
1717927417.9565783,225280,353.94189453125
1717927490.0230045,245760,418.9833068847656
1717927562.4338155,266240,323.41339111328125
1717927634.612265,286720,397.185546875
1717927708.2862551,307200,261.7716979980469
1717927786.0449798,327680,265.60748291015625
1717927860.1652987,348160,271.8660888671875
1717927932.4809976,368640,285.6854248046875
1717928005.664235,389120,296.8565673828125
1717928079.4417322,409600,379.90960693359375
1717928152.7714462,430080,304.3538818359375
1717928229.7609034,450560,279.9961853027344
1717928310.6631749,471040,232.1172332763672
1717928382.5748963,491520,254.49368286132812
1717928453.9385428,512000,278.2358703613281
1717928525.6605911,532480,306.36492919921875
1717928597.597219,552960,392.66473388671875
1717928669.4847398,573440,266.52569580078125
1717928741.9913802,593920,257.2863464355469
1717928815.3070464,614400,345.0115661621094
1717928886.2043514,634880,271.5743713378906
1717928958.018811,655360,275.690673828125
1717929028.795326,675840,231.03656005859375
1717929102.0560896,696320,311.835693359375
1717929173.3455837,716800,326.3316650390625
1717929244.1660335,737280,318.6374206542969
1717929315.0605638,757760,224.6084442138672
1717929386.0514812,778240,254.2515869140625
1717929456.2982943,798720,261.74700927734375
1717929529.1150293,819200,208.3789520263672
1717929601.7666583,839680,253.31712341308594
1717929672.825514,860160,250.08004760742188
1717929743.8997703,880640,277.7751159667969
1717929814.4951773,901120,291.3335266113281
1717929886.2498183,921600,244.37017822265625
1717929958.3063881,942080,201.56996154785156
1717930030.2049265,962560,291.12615966796875
1717930102.633551,983040,256.35504150390625
1717930174.0667753,1003520,157.1941680908203
1717930246.2085774,1024000,266.8266296386719
1717930318.7121935,1044480,162.68014526367188
1717930390.5406697,1064960,164.85301208496094
1717930462.7955477,1085440,182.39271545410156
1717930534.809018,1105920,255.65017700195312
1717930606.1831799,1126400,261.46307373046875
1717930678.0671208,1146880,224.95623779296875
1717930749.3369894,1167360,287.4039611816406
1717930821.809897,1187840,229.34051513671875
1717930893.7213392,1208320,193.9588623046875
1717930966.033408,1228800,242.65516662597656
1717931037.640714,1249280,274.1356201171875
1717931110.4521549,1269760,205.0018768310547
1717931181.9262598,1290240,246.49795532226562
1717931252.9763443,1310720,283.9695129394531
1717931323.3640373,1331200,278.4049377441406
1717931396.1258013,1351680,226.88595581054688
1717931467.2113988,1372160,236.02931213378906
1717931538.7934437,1392640,272.42669677734375
1717931610.1549256,1413120,270.7766418457031
1717931682.7527556,1433600,294.03662109375
1717931754.165834,1454080,262.1194763183594
1717931825.2170763,1474560,279.5445861816406
1717931896.5113876,1495040,299.22967529296875
1717931967.5304604,1515520,348.3338928222656
1717932038.247176,1536000,324.97406005859375
1717932108.5984743,1556480,256.1334228515625
1717932179.2830114,1576960,238.90219116210938
1717932250.7592509,1597440,307.1885070800781
1717932321.7923758,1617920,221.92178344726562
1717932392.1879535,1638400,306.11962890625
1717932463.2576246,1658880,253.86434936523438
1717932535.0048623,1679360,180.39981079101562
1717932605.587371,1699840,310.8362731933594
1717932676.151009,1720320,350.0384216308594
1717932745.8396258,1740800,303.2679138183594
1717932815.2804816,1761280,341.0418701171875
1717932885.6261225,1781760,334.04815673828125
1717932955.2291534,1802240,272.4525146484375
1717933025.0930977,1822720,259.9272766113281
1717933095.1968853,1843200,237.74012756347656
1717933168.3591423,1863680,223.2406768798828
1717933240.0336637,1884160,309.7476501464844
1717933311.1228268,1904640,215.54788208007812
1717933381.585342,1925120,226.30296325683594
1717933452.8836958,1945600,275.6075744628906
1717933523.2523973,1966080,238.99842834472656
1717933593.7462895,1986560,312.89385986328125
1717933663.5636714,2007040,308.7803039550781
1717933733.1205263,2027520,259.2537536621094
1717933803.6306734,2048000,240.80885314941406
1717933874.3071046,2068480,288.73724365234375
1717933944.7094803,2088960,252.3494110107422
1717934016.4284043,2109440,247.3416290283203
1717934089.1733887,2129920,226.96768188476562
1717934160.5298512,2150400,256.09759521484375
1717934231.100407,2170880,238.0029754638672
1717934301.1950765,2191360,350.4509582519531
1717934371.924474,2211840,279.8968200683594
1717934442.607106,2232320,240.39816284179688
1717934512.9598503,2252800,268.0619812011719
1717934583.4756858,2273280,242.26870727539062
1717934654.5844057,2293760,196.82432556152344
1717934725.1803155,2314240,263.91473388671875
1717934796.754331,2334720,195.05755615234375
1717934867.5756402,2355200,232.28982543945312
1717934939.5091734,2375680,263.4047546386719
1717935011.613959,2396160,236.93975830078125
1717935082.0519576,2416640,259.3000183105469
1717935152.7557878,2437120,249.22537231445312
1717935223.1684337,2457600,172.96348571777344
1717935292.8033593,2478080,217.45335388183594
1717935362.77153,2498560,251.21200561523438
1717935432.7755754,2519040,186.30722045898438
1717935504.239725,2539520,213.08030700683594
1717935574.711931,2560000,198.66574096679688
1717935645.9743054,2580480,237.09971618652344
1717935717.466031,2600960,171.47801208496094
1717935788.7132154,2621440,151.80319213867188
