Wall time,Step,Value
1717926737.0273116,20480,0.01962190493941307
1717926784.6458783,40960,0.023084547370672226
1717926855.5287108,61440,0.02321646735072136
1717926925.8748338,81920,0.02005169540643692
1717926995.489763,102400,0.01974029839038849
1717927065.990148,122880,0.019321024417877197
1717927135.6555083,143360,0.02107495814561844
1717927206.3735168,163840,0.026217352598905563
1717927276.4268634,184320,0.027419056743383408
1717927347.1479058,204800,0.02281571738421917
1717927417.9565783,225280,0.026107272133231163
1717927490.0230045,245760,0.02487792819738388
1717927562.4276102,266240,0.03128513693809509
1717927634.611265,286720,0.02610384114086628
1717927708.2852542,307200,0.034451019018888474
1717927786.043975,327680,0.03728145360946655
1717927860.1652987,348160,0.03329124301671982
1717927932.4799666,368640,0.035379208624362946
1717928005.664235,389120,0.032539002597332
1717928079.4407165,409600,0.02883434295654297
1717928152.770626,430080,0.03732006996870041
1717928229.7576628,450560,0.04335647076368332
1717928310.6631749,471040,0.039140403270721436
1717928382.5748963,491520,0.04073932766914368
1717928453.9385428,512000,0.04452827572822571
1717928525.6605911,532480,0.03838668018579483
1717928597.595219,552960,0.03559550642967224
1717928669.4847398,573440,0.04414210468530655
1717928741.9913802,593920,0.057962797582149506
1717928815.3070464,614400,0.040329962968826294
1717928886.2043514,634880,0.04333888739347458
1717928958.0183659,655360,0.05312896519899368
1717929028.785326,675840,0.06401374936103821
1717929102.0560896,696320,0.04956010729074478
1717929173.3425848,716800,0.059142597019672394
1717929244.1660335,737280,0.0688840001821518
1717929315.059565,757760,0.06750349700450897
1717929386.0508163,778240,0.06328873336315155
1717929456.2982943,798720,0.07196532189846039
1717929529.1127145,819200,0.07670246064662933
1717929601.7666583,839680,0.07917411625385284
1717929672.8154805,860160,0.08430301398038864
1717929743.8997703,880640,0.07944757491350174
1717929814.4951773,901120,0.06392386555671692
1717929886.2498183,921600,0.08533737063407898
1717929958.3053796,942080,0.09718972444534302
1717930030.203928,962560,0.08302338421344757
1717930102.633551,983040,0.10898499190807343
1717930174.0667753,1003520,0.13736137747764587
1717930246.2085774,1024000,0.09280885756015778
1717930318.7121935,1044480,0.15628758072853088
1717930390.5403385,1064960,0.12734031677246094
1717930462.7941673,1085440,0.13482674956321716
1717930534.8042743,1105920,0.10248612612485886
1717930606.1793957,1126400,0.14126190543174744
1717930678.057002,1146880,0.1383611559867859
1717930749.336455,1167360,0.13048720359802246
1717930821.8089433,1187840,0.16323921084403992
1717930893.7203054,1208320,0.1556141972541809
1717930966.033408,1228800,0.12796342372894287
1717931037.639708,1249280,0.1636296510696411
1717931110.4521549,1269760,0.1892368495464325
1717931181.9262598,1290240,0.13854846358299255
1717931252.9753366,1310720,0.2038084715604782
1717931323.3640373,1331200,0.1830790936946869
1717931396.1247523,1351680,0.18924546241760254
1717931467.2103992,1372160,0.14334648847579956
1717931538.7934437,1392640,0.1735914945602417
1717931610.1549256,1413120,0.18406040966510773
1717931682.7527556,1433600,0.18817195296287537
1717931754.165834,1454080,0.17306338250637054
1717931825.2170763,1474560,0.20058771967887878
1717931896.5083783,1495040,0.22293946146965027
1717931967.529416,1515520,0.25062960386276245
1717932038.246176,1536000,0.16310086846351624
1717932108.5984743,1556480,0.1852407306432724
1717932179.2820137,1576960,0.1748756468296051
1717932250.7579503,1597440,0.15743938088417053
1717932321.7923758,1617920,0.3853968679904938
1717932392.1879535,1638400,0.1810242384672165
1717932463.2565293,1658880,0.21014228463172913
