train/critic_loss,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,time/episodes,train/ent_coef,train/learning_rate,time/fps,train/ent_coef_loss
75.46491241455078,620311,5161.01528815,951.44,34381,-368.54681396484375,620210,2890,0.027837971225380898,0.0003,18,2.475480079650879
69.73603820800781,629556,5119.77557962,943.89,34501,-364.8566589355469,629455,2900,0.028086813166737556,0.0003,18,-2.710434913635254
78.83174133300781,639374,5154.3556689,950.0,34625,-378.6134948730469,639273,2910,0.028000712394714355,0.0003,18,-0.8779871463775635
70.91648864746094,648587,5152.8635641500005,949.74,34741,-367.40582275390625,648486,2920,0.027862925082445145,0.0003,18,-1.918982744216919
76.43392181396484,658239,5133.86512423,946.26,34864,-374.5438232421875,658138,2930,0.028167564421892166,0.0003,18,8.408439636230469
63.135047912597656,668148,5128.78071402,945.35,34992,-374.03131103515625,668047,2940,0.026581766083836555,0.0003,19,3.497828960418701
64.37159729003906,677314,5130.39256673,945.36,35109,-381.8221435546875,677213,2950,0.027314724400639534,0.0003,19,5.031903266906738
64.361328125,687314,5140.476804319999,945.36,35237,-381.4403991699219,687213,2960,0.025909582152962685,0.0003,19,3.504227638244629
62.7160758972168,697314,5183.842419299999,952.15,35365,-382.8056335449219,697213,2970,0.02596985548734665,0.0003,19,-1.8008801937103271
56.36046600341797,706604,5149.62904892,945.05,35485,-397.3428955078125,706503,2980,0.025803744792938232,0.0003,19,-3.624058246612549
46.11375427246094,716454,5245.80820202,961.43,35612,-390.2581787109375,716353,2990,0.02544286474585533,0.0003,20,2.3542418479919434
53.701171875,725987,5267.65203085,964.31,35739,-394.526611328125,725886,3000,0.02566772699356079,0.0003,20,-4.735203742980957
68.29237365722656,735872,5276.69643104,964.98,35873,-411.3851013183594,735771,3010,0.026664109900593758,0.0003,20,-5.093517303466797
74.03216552734375,745076,5279.40930912,964.89,35998,-391.62127685546875,744975,3020,0.02542872168123722,0.0003,20,1.5322675704956055
53.83934020996094,754682,5274.564701519999,964.43,36126,-398.6907958984375,754581,3030,0.02456679381430149,0.0003,20,2.0333733558654785
82.16818237304688,763231,5199.56659424,950.83,36236,-408.0111389160156,763130,3040,0.025132283568382263,0.0003,21,1.928877353668213
56.95196533203125,771174,5130.23738608,938.6,36339,-395.5885009765625,771073,3050,0.023873867467045784,0.0003,21,2.2926647663116455
60.597686767578125,778689,4994.68688428,913.75,36438,-413.037353515625,778588,3060,0.024341216310858727,0.0003,21,-3.4308712482452393
55.36981964111328,788689,4984.96069351,913.75,36569,-406.3369445800781,788588,3070,0.025283602997660637,0.0003,21,1.4117236137390137
48.93999481201172,798536,5008.41203381,919.32,36697,-417.11553955078125,798435,3080,0.02419712021946907,0.0003,21,-6.94318962097168
52.1199951171875,807913,4981.63610645,914.59,36821,-390.2271728515625,807812,3090,0.025307312607765198,0.0003,21,9.240995407104492
39.817466735839844,817913,5005.0704874699995,919.26,36951,-421.39837646484375,817812,3100,0.02405613474547863,0.0003,22,-6.814615249633789
56.22853088378906,827134,4966.8456234,912.62,37069,-402.6748046875,827033,3110,0.02365647442638874,0.0003,22,2.5952630043029785
52.25636291503906,836081,4957.53165908,910.05,37182,-408.08697509765625,835980,3120,0.022938653826713562,0.0003,22,4.220336437225342
41.280601501464844,845439,4948.29077651,907.57,37301,-401.95904541015625,845338,3130,0.023527223616838455,0.0003,22,2.6691231727600098
43.18528366088867,855439,5030.67676194,922.08,37428,-421.6603088378906,855338,3140,0.02378171682357788,0.0003,22,-4.33517599105835
67.5079345703125,865439,5145.5770251799995,942.65,37553,-395.55291748046875,865338,3150,0.0240163654088974,0.0003,23,5.219732761383057
43.039894104003906,875203,5265.500275630001,965.14,37675,-406.4722900390625,875102,3160,0.024071848019957542,0.0003,23,-2.4485766887664795
66.42708587646484,884442,5224.976075189999,957.53,37790,-417.61138916015625,884341,3170,0.022463686764240265,0.0003,23,3.4911818504333496
45.04570007324219,893893,5204.06597922,953.57,37908,-419.2822265625,893792,3180,0.023595713078975677,0.0003,23,-1.8097152709960938
154.24050903320312,901647,5100.989322270001,937.34,38006,-430.8351745605469,901546,3190,0.025522368028759956,0.0003,23,6.247593879699707
75.88406372070312,906433,4802.02242851,885.2,38066,-425.02532958984375,906332,3200,0.024993836879730225,0.0003,23,-2.5801374912261963
61.15979766845703,912973,4643.726210530001,858.39,38149,-425.70306396484375,912872,3210,0.02410784922540188,0.0003,23,0.02306753396987915
50.28911209106445,922973,4684.3054025599995,868.92,38274,-421.25518798828125,922872,3220,0.022140763700008392,0.0003,24,-8.703693389892578
42.13264846801758,932197,4671.36831085,867.58,38389,-425.26715087890625,932096,3230,0.022153103724122047,0.0003,24,-4.758541584014893
46.08295440673828,941351,4617.82888288,859.12,38507,-416.98382568359375,941250,3240,0.022007783874869347,0.0003,24,4.169738292694092
68.34862518310547,951351,4614.74270012,859.12,38636,-422.82794189453125,951250,3250,0.021580196917057037,0.0003,24,-0.7922297716140747
62.262699127197266,960499,4583.88584428,852.96,38751,-421.0718078613281,960398,3260,0.02004643902182579,0.0003,24,4.512145042419434
59.33195495605469,970123,4599.3622338899995,856.81,38874,-430.70782470703125,970022,3270,0.021092327311635017,0.0003,24,-1.1457254886627197
57.71141052246094,980123,4633.5898298600005,862.3,39002,-419.2439270019531,980022,3280,0.02156963013112545,0.0003,25,10.806636810302734
50.72111511230469,990123,4758.148688980001,884.76,39128,-441.4434509277344,990022,3290,0.020289188250899315,0.0003,25,-6.535208225250244
66.55323028564453,1000123,5058.40711423,936.9,39254,-397.1553955078125,1000022,3300,0.020376864820718765,0.0003,25,11.363865852355957
56.149288177490234,1009389,5228.0796818399995,964.16,39370,-423.0469970703125,1009288,3310,0.01930280774831772,0.0003,25,5.731815338134766
41.191680908203125,1018966,5219.81783367,959.93,39491,-426.9799499511719,1018865,3320,0.0202754195779562,0.0003,25,5.555019855499268
54.799293518066406,1028643,5257.2995152,964.46,39612,-448.37933349609375,1028542,3330,0.019143013283610344,0.0003,25,0.9122824668884277
41.196929931640625,1038372,5296.2150046,970.21,39735,-444.026611328125,1038271,3340,0.018417373299598694,0.0003,26,0.9398571252822876
23.695743560791016,1048372,5302.7953493800005,970.21,39859,-452.2856750488281,1048271,3350,0.018404854461550713,0.0003,26,-12.692344665527344
23.542022705078125,1058372,5357.24986506,978.73,39984,-443.009033203125,1058271,3360,0.017728161066770554,0.0003,26,4.612306118011475
42.42583465576172,1067582,5355.276098269999,974.59,40100,-439.3739318847656,1067481,3370,0.018801921978592873,0.0003,26,2.8707849979400635
27.471891403198242,1077582,5359.2129037,974.59,40226,-462.4290466308594,1077481,3380,0.0172465518116951,0.0003,26,-2.637716293334961
27.672672271728516,1087582,5364.523932259999,974.59,40351,-471.34576416015625,1087481,3390,0.016459930688142776,0.0003,26,-3.9161183834075928
26.029003143310547,1096858,5328.797529360001,967.35,40467,-466.1957092285156,1096757,3400,0.016075171530246735,0.0003,27,-4.411978244781494
22.246898651123047,1105102,5268.043874049999,957.13,40569,-461.5595703125,1105001,3410,0.015345203690230846,0.0003,27,-5.044835090637207
24.068466186523438,1113535,5206.27424583,945.69,40674,-460.4646911621094,1113434,3420,0.015606541186571121,0.0003,27,1.6752161979675293
36.67673873901367,1123377,5209.83460668,947.34,40799,-464.273681640625,1123276,3430,0.015526309609413147,0.0003,27,9.28696060180664
55.17654800415039,1132150,5161.620414410001,937.78,40909,-468.9486389160156,1132049,3440,0.014689987525343895,0.0003,27,4.1187028884887695
32.932594299316406,1140570,5080.922771189999,921.98,41015,-479.8509826660156,1140469,3450,0.014667337760329247,0.0003,27,-7.362089157104492
22.912960052490234,1149472,5015.1916544999995,911.0,41126,-477.5518798828125,1149371,3460,0.01399746723473072,0.0003,27,-0.7289767265319824
40.518531799316406,1158255,4994.56437957,906.73,41235,-468.9902648925781,1158154,3470,0.014654411934316158,0.0003,28,-2.7745449542999268
39.651058197021484,1168065,4987.31763166,904.83,41357,-471.66510009765625,1167964,3480,0.014610997401177883,0.0003,28,5.925907135009766
28.635486602783203,1177771,4987.289765630001,901.89,41478,-487.0114440917969,1177670,3490,0.013566020876169205,0.0003,28,-8.455619812011719
29.46805191040039,1185626,4897.900086029999,887.68,41576,-484.76129150390625,1185525,3500,0.01418344210833311,0.0003,28,-6.578091621398926
22.433551788330078,1193401,4881.988984879999,882.99,41672,-483.3385009765625,1193300,3510,0.01451840065419674,0.0003,28,-3.6498889923095703
23.433218002319336,1202206,4917.17155894,886.71,41783,-489.1612243652344,1202105,3520,0.014073998667299747,0.0003,28,-2.653491258621216
16.828886032104492,1210502,4847.69059744,871.25,41886,-493.87884521484375,1210401,3530,0.014233272522687912,0.0003,28,-10.001333236694336
22.3791446685791,1219036,4840.38809659,868.86,41993,-482.25848388671875,1218935,3540,0.013556864112615585,0.0003,29,1.7000453472137451
34.81415557861328,1226948,4809.0564619,863.78,42093,-484.5420227050781,1226847,3550,0.013492290861904621,0.0003,29,5.714966297149658
20.47591781616211,1236148,4838.36590942,866.76,42208,-494.95587158203125,1236047,3560,0.013474365696310997,0.0003,29,5.335107803344727
24.969215393066406,1244852,4826.55035267,865.97,42316,-492.10198974609375,1244751,3570,0.013974085450172424,0.0003,29,-1.6269614696502686
23.902069091796875,1253649,4774.299864739999,855.84,42427,-504.2033996582031,1253548,3580,0.013616695068776608,0.0003,29,-2.031665086746216
23.588123321533203,1261059,4641.85240397,832.88,42522,-491.7645568847656,1260958,3590,0.01310769747942686,0.0003,29,1.1918768882751465
19.759531021118164,1269752,4700.55618427,841.26,42633,-490.2427673339844,1269651,3600,0.012684349901974201,0.0003,29,-7.968649387359619
27.092573165893555,1278465,4745.46906702,850.64,42742,-490.0477294921875,1278364,3610,0.013020938262343407,0.0003,29,-1.4393556118011475
24.581485748291016,1286430,4681.86104197,842.24,42844,-499.416015625,1286329,3620,0.01329154521226883,0.0003,30,4.410349369049072
