Wall time,Step,Value
1717926800.3378541,2150,0.9895782470703125
1717926810.4170203,4750,0.9877657890319824
1717926824.2459147,8400,0.9783991575241089
1717926836.0157075,11500,0.9795731902122498
1717926836.8774197,11750,0.9789016842842102
1717926844.3772624,13700,0.9799649715423584
1717926851.368264,15550,0.9664936065673828
1717926852.8714743,15950,0.9671398401260376
1717926883.3617733,23750,0.9467281103134155
1717926895.032199,26850,0.9457327723503113
1717926903.221046,29000,0.9446449279785156
1717926904.665608,29350,0.9439211487770081
1717926913.6646657,31750,0.9316779375076294
1717926916.0850532,32400,0.9274850487709045
1717926928.4858012,35750,0.9297786951065063
1717926946.3796618,40450,0.9241980910301208
1717926984.472153,50750,0.9031524658203125
1717926994.1755025,53350,0.8944048881530762
1717927044.2048447,66700,0.8707264065742493
1717927044.926455,66900,0.871440589427948
1717927053.3617713,69300,0.8668220639228821
1717927054.4934354,69650,0.864494800567627
1717927062.0848064,71850,0.8612303733825684
1717927107.6245031,84600,0.8399363160133362
1717927115.4420638,86750,0.8345447778701782
1717927115.9504592,86900,0.8345832228660583
1717927141.4205692,93900,0.8346601128578186
1717927148.344731,95900,0.8326163291931152
1717927170.7777972,101850,0.8289069533348083
1717927182.187086,104850,0.8357331156730652
1717927202.1390197,110000,0.8509702086448669
1717927214.2824357,113150,0.8556500673294067
1717927222.7679875,115400,0.8604995608329773
1717927238.193536,119500,0.8730093836784363
1717927246.9274452,121850,0.87308669090271
1717927255.9610722,124300,0.8763570785522461
1717927256.1406846,124350,0.8755646347999573
1717927258.333663,124950,0.8731768131256104
1717927264.5593982,126650,0.8697100281715393
1717927293.4274983,134300,0.8609200716018677
1717927304.6466627,137050,0.8609600067138672
1717927360.6806085,151950,0.8500728607177734
1717927398.474737,161550,0.8383598923683167
1717927401.7443488,162350,0.8353621959686279
1717927413.2600493,165300,0.8293865919113159
1717927474.8507235,180950,0.8227508664131165
1717927475.2783604,181050,0.8225479125976562
1717927485.229816,183550,0.8221719861030579
1717927499.1637359,187100,0.8219778537750244
1717927513.6642306,190750,0.8172342777252197
1717927515.0740585,191100,0.8189364075660706
1717927538.2140682,196450,0.8074278235435486
1717927543.9789577,197850,0.8035174608230591
1717927560.4879794,201850,0.8037825226783752
1717927591.9816222,209850,0.8125804662704468
1717927616.6907592,215900,0.8173909187316895
1717927633.662988,220050,0.8268495202064514
1717927653.3847592,224650,0.8196713328361511
1717927657.19444,225500,0.821785569190979
1717927692.4294643,233850,0.8178375363349915
1717927716.0634875,239450,0.8105778694152832
1717927755.688575,248600,0.8113270401954651
1717927781.8600209,255350,0.8301922678947449
1717927786.9649282,256750,0.8354324102401733
1717927826.1290023,267300,0.8429136276245117
1717927829.4037206,268000,0.8423359990119934
1717927867.8905008,277500,0.8400037288665771
1717927894.5150373,284000,0.833588182926178
1717927903.3264198,286200,0.8315457701683044
1717927920.7149172,290450,0.8290421366691589
1717927932.860005,293250,0.828433096408844
1717927934.330945,293600,0.8284265398979187
1717927942.059008,295400,0.8240147829055786
1717927961.0829887,299550,0.8174638748168945
1717928005.9172819,310050,0.8134952783584595
1717928009.8727045,311000,0.8147275447845459
1717928023.3000026,314500,0.8166846632957458
1717928080.5715322,328750,0.8074254393577576
1717928086.3518565,330200,0.8034672737121582
1717928105.0094593,335000,0.7904216647148132
1717928108.215296,335600,0.7901711463928223
1717928139.1064532,342750,0.782650351524353
1717928163.221512,348350,0.7744244933128357
1717928203.6259844,357800,0.7739627361297607
1717928255.0952988,369150,0.7669331431388855
1717928270.276871,373050,0.7668423652648926
1717928270.802304,373200,0.7673030495643616
1717928279.8814604,375600,0.767326295375824
1717928333.950411,389450,0.762690007686615
1717928335.8937912,389950,0.7622789740562439
1717928342.2544482,391700,0.7613251209259033
1717928374.1162665,399600,0.7743799686431885
1717928389.4854784,403350,0.7771122455596924
1717928412.2072477,409050,0.786475658416748
1717928420.0895,411100,0.7884582281112671
1717928448.2296975,418200,0.7915146946907043
1717928450.7893288,418900,0.7913064956665039
1717928475.4988072,424950,0.7973712086677551
1717928477.4482358,425450,0.7964633703231812
1717928495.757375,430100,0.7849057912826538
1717928550.6552885,443950,0.7928174138069153
1717928560.8245072,446450,0.7918519377708435
1717928562.234334,446800,0.7930322289466858
1717928573.483237,449700,0.8007112145423889
1717928626.7063236,463050,0.7961673736572266
1717928666.4518306,473450,0.800294816493988
1717928682.8318608,477750,0.8024263978004456
1717928685.3097467,478400,0.8036349415779114
1717928711.1848435,484950,0.7977157831192017
1717928739.4176304,492200,0.7963181138038635
1717928752.1477048,495400,0.7980065941810608
1717928824.8293798,513850,0.7999644875526428
1717928826.1693268,514200,0.7998685240745544
1717928848.5183427,520000,0.8084114193916321
1717928864.353252,524000,0.8038197755813599
1717928872.3412566,526150,0.8022289872169495
1717928888.5175,530400,0.8025298118591309
1717928918.5527668,537900,0.8061006665229797
1717928922.9257169,539050,0.8057832717895508
1717928946.5555067,545150,0.8176180720329285
1717928947.2008786,545300,0.8183082342147827
1717928959.3448217,548350,0.8237279653549194
1717928960.90468,548750,0.8230160474777222
1717928969.9135826,551050,0.8295233249664307
1717928985.7074113,555150,0.828917920589447
1717929047.0553913,571000,0.8166120052337646
1717929057.0722127,573650,0.8161139488220215
1717929068.7771568,576650,0.8127526044845581
1717929075.4721267,578350,0.8154234886169434
1717929099.7218225,584300,0.8180840611457825
1717929114.53147,588000,0.816638708114624
1717929153.9411616,598500,0.8090868592262268
1717929154.853667,598750,0.8086349368095398
1717929191.15361,608250,0.8064489364624023
1717929215.3082175,614550,0.8109946250915527
1717929285.5035875,633600,0.81744784116745
1717929324.033188,643900,0.8077921867370605
1717929335.1674929,647000,0.8055302500724792
1717929352.2976809,651750,0.7992326617240906
1717929357.280159,653100,0.7971940040588379
1717929366.134774,655500,0.7989935874938965
1717929419.7288744,670150,0.7882155776023865
1717929445.808508,677350,0.7898369431495667
1717929455.6029117,679900,0.7922723889350891
1717929459.9618294,681050,0.7932347059249878
