Wall time,Step,Value
1717926800.3378541,2150,168.54592895507812
1717926810.4170203,4750,208.4469451904297
1717926824.2459147,8400,186.4174346923828
1717926836.0157075,11500,3863.42041015625
1717926836.8774197,11750,2849.21533203125
1717926844.3772624,13700,162.11376953125
1717926851.368264,15550,183.21299743652344
1717926852.8714743,15950,7456.06396484375
1717926883.3617733,23750,149.8568115234375
1717926895.032199,26850,132.40597534179688
1717926903.221046,29000,103.120361328125
1717926904.665608,29350,17876.94140625
1717926913.6646657,31750,120.69416809082031
1717926916.0850532,32400,92.79570007324219
1717926928.4858012,35750,91.79556274414062
1717926946.3796618,40450,75.43749237060547
1717926984.472153,50750,51.460655212402344
1717926994.1755025,53350,40.15507888793945
1717927044.2048447,66700,14.732389450073242
1717927044.927457,66900,117350.2265625
1717927053.3617713,69300,21.648786544799805
1717927054.4934354,69650,45.45741653442383
1717927062.0848064,71850,9.747051239013672
1717927107.6245031,84600,11751.791015625
1717927115.4420638,86750,0.06614039838314056
1717927115.9504592,86900,82500.953125
1717927141.4205692,93900,86.62161254882812
1717927148.344731,95900,348.0050048828125
1717927170.7777972,101850,0.3619176149368286
1717927182.187086,104850,15790.736328125
1717927202.1390197,110000,93.60779571533203
1717927214.2824357,113150,412.95062255859375
1717927222.7679875,115400,385.59600830078125
1717927238.193536,119500,1872.2984619140625
1717927246.9274452,121850,71.731689453125
1717927255.9610722,124300,2664.55224609375
1717927256.1406846,124350,794.4929809570312
1717927258.333663,124950,294.21942138671875
1717927264.5593982,126650,545.3768310546875
1717927293.4274983,134300,661.2173461914062
1717927304.6466627,137050,985.7551879882812
1717927360.6806085,151950,315.36993408203125
1717927398.474737,161550,32.86006164550781
1717927401.7443488,162350,65380.2890625
1717927413.2600493,165300,2.9059274196624756
1717927474.8507235,180950,4.711039066314697
1717927475.2783604,181050,5.043875694274902
1717927485.229816,183550,0.8651188015937805
1717927499.1637359,187100,84.00267028808594
1717927513.6642306,190750,0.8361145257949829
1717927515.0740585,191100,15.28364372253418
1717927538.2140682,196450,1.555658221244812
1717927543.9792013,197850,6.391005516052246
1717927560.4879794,201850,2.5977847576141357
1717927591.9816222,209850,6.808226108551025
1717927616.6907592,215900,75070.6015625
1717927633.662988,220050,1.50240957736969
1717927653.3847592,224650,0.018379177898168564
1717927657.19444,225500,0.3322375416755676
1717927692.4294643,233850,0.274018257856369
1717927716.0634875,239450,4387.0771484375
1717927755.688575,248600,15830.6689453125
1717927781.8600209,255350,8804.560546875
1717927786.9649282,256750,204.62135314941406
1717927826.1290023,267300,237.8848114013672
1717927829.4037206,268000,123.57840728759766
1717927867.8905008,277500,1806.932861328125
1717927894.5150373,284000,3190.4296875
1717927903.3264198,286200,3833.468017578125
1717927920.7149172,290450,779.2766723632812
1717927932.860005,293250,81.38221740722656
1717927934.330945,293600,23955.45703125
1717927942.059008,295400,40197.9296875
1717927961.0829887,299550,89.88349914550781
1717928005.9172819,310050,131.8238983154297
1717928009.8727045,311000,29.31976318359375
1717928023.3000026,314500,1993.5322265625
1717928080.5715322,328750,273.15411376953125
1717928086.3518565,330200,933.7488403320312
1717928105.0094593,335000,207.5203857421875
1717928108.215296,335600,27.202362060546875
1717928139.1064532,342750,6.6609296798706055
1717928163.221512,348350,16.71053695678711
1717928203.6259844,357800,4.7529377937316895
1717928255.0952988,369150,65.59062194824219
1717928270.276871,373050,24.07131004333496
1717928270.802304,373200,69633.3828125
