Wall time,Step,Value
1717926210.300484,219,13.409151077270508
1717926212.515127,435,12.518091201782227
1717926215.4543304,683,10.972099304199219
1717926218.3567872,902,7.43559455871582
1717926220.9546638,1108,10.366165161132812
1717926222.9988308,1306,8.209711074829102
1717926225.491213,1510,23.12744903564453
1717926228.497931,1737,15.60032844543457
1717926231.5819583,1995,10.736017227172852
1717926238.857016,2515,17.55767822265625
1717926248.0364718,3118,16.615921020507812
1717926255.314993,3654,26.118247985839844
1717926265.4993477,4300,23.961414337158203
1717926275.6934066,4996,32.3712272644043
1717926284.6750064,5636,22.87676239013672
1717926293.9268785,6228,32.14960479736328
1717926301.9312148,6784,47.410400390625
1717926310.6600437,7360,35.955753326416016
1717926321.6938174,8082,31.494007110595703
1717926331.7031353,8769,33.54938507080078
1717926341.3978171,9421,45.86309051513672
1717926351.0049846,10071,36.46223449707031
1717926363.2665284,10871,34.30484390258789
1717926374.80258,11643,57.074790954589844
1717926386.614989,12430,34.24595260620117
1717926397.8124888,13174,77.666748046875
1717926408.1315045,13864,45.536590576171875
1717926417.2777345,14483,44.10317611694336
1717926429.3067074,15274,36.846778869628906
1717926440.8884697,16033,38.010772705078125
1717926453.81083,16880,40.172943115234375
1717926466.453351,17728,46.7672233581543
1717926478.1897392,18547,31.375110626220703
1717926490.5127573,19358,38.004302978515625
1717926503.1977587,20236,34.39906692504883
1717926517.298715,21205,50.107879638671875
1717926529.9701865,22114,32.588863372802734
1717926542.0890849,23000,36.271846771240234
1717926553.3620946,23785,36.0543212890625
1717926564.5638554,24601,38.95344924926758
1717926575.0264077,25368,34.44926452636719
1717926589.032979,26393,32.744693756103516
1717926599.8806162,27229,34.27121353149414
1717926611.6795802,28052,28.22734832763672
1717926621.4392397,28766,37.57710266113281
1717926633.053321,29591,36.14128875732422
1717926644.6915004,30454,24.49374008178711
1717926657.3876812,31427,30.87564468383789
1717926670.151166,32297,27.138717651367188
1717926680.693647,33058,27.574993133544922
1717926692.363766,33919,38.109642028808594
1717926704.7697682,34777,34.842979431152344
1717926716.2976563,35631,28.55980110168457
1717926730.3966846,36631,26.692766189575195
1717926747.10416,37812,30.256181716918945
1717926759.8930602,38743,32.58074188232422
1717926774.7212389,39761,27.107816696166992
1717926787.7541575,40688,24.154592514038086
1717926798.6720483,41470,32.59061050415039
1717926810.5973358,42342,26.69060707092285
1717926823.7979782,43304,26.654399871826172
1717926835.3953943,44201,29.324129104614258
1717926850.2844565,45265,31.68100357055664
1717926864.047292,46297,24.493932723999023
1717926877.5906103,47261,35.40827560424805
1717926891.4541495,48278,27.212886810302734
1717926905.3348713,49223,29.072946548461914
1717926921.7830644,50497,31.005184173583984
1717926935.5879583,51484,23.49951934814453
1717926953.2971582,52698,33.84130859375
1717926970.4870932,53904,33.134796142578125
1717926985.0735047,55011,30.31916618347168
1717927004.7408175,56424,29.414276123046875
1717927018.7523031,57348,32.97412109375
1717927036.8749628,58540,39.446678161621094
1717927052.2001576,59587,29.979328155517578
1717927068.5454319,60730,31.695354461669922
1717927084.4980605,61859,33.7783203125
1717927098.8505292,62885,29.35611343383789
1717927116.985683,64127,29.105648040771484
1717927129.7750769,65022,29.94786834716797
1717927146.5325186,66205,31.50897789001465
1717927162.8196864,67381,29.33074378967285
1717927179.9089684,68563,32.14692687988281
1717927198.7846794,69946,23.908123016357422
1717927219.56605,71459,21.67635154724121
1717927237.1860313,72681,33.15108871459961
1717927254.0269692,73818,32.738914489746094
1717927272.803388,75099,35.135684967041016
1717927294.0237,76623,31.242063522338867
1717927310.9257746,77791,29.684837341308594
1717927328.2845294,79008,41.018043518066406
1717927345.1453316,80199,27.54334831237793
1717927362.7702205,81408,24.586925506591797
1717927381.7307172,82721,34.562774658203125
1717927401.6236863,84117,31.473684310913086
1717927428.5975745,86010,44.595375061035156
1717927446.968633,87311,30.070907592773438
1717927467.3845127,88732,29.518413543701172
1717927484.0783622,89913,29.664180755615234
1717927501.1261346,91132,28.07575225830078
1717927517.261015,92308,30.37322235107422
1717927535.5467439,93691,31.48714256286621
1717927556.41539,95218,30.376413345336914
1717927580.6571212,97005,28.219226837158203
1717927606.9602056,98907,35.91497039794922
1717927632.0917768,100732,28.66648292541504
1717927660.0821328,102781,31.049118041992188
1717927686.7076347,104638,27.71751594543457
1717927723.536984,107213,38.72283172607422
1717927750.965717,109168,35.162696838378906
1717927787.3837698,111771,40.21368408203125
1717927824.0798843,114393,82.08477783203125
1717927856.948281,116686,33.133949279785156
1717927890.5963676,119046,36.378875732421875
1717927915.192183,120822,34.01585388183594
1717927941.83096,122745,34.14966583251953
1717927976.9974174,125233,33.278778076171875
1717928012.7546482,127807,35.62702560424805
1717928048.4772475,130243,36.60275650024414
1717928088.1924276,133005,45.63286209106445
1717928150.8791046,137378,56.11620330810547
1717928207.9747107,141303,42.568153381347656
1717928288.6067555,146821,34.877593994140625
1717928376.192873,152782,43.13692855834961
1717928456.7039614,158228,47.815025329589844
1717928512.7787523,162029,54.54100036621094
1717928570.348563,166028,53.6405143737793
