time/time_elapsed,train/n_updates,time/fps,time/episodes,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/actor_loss
2350,171183,72,5010,34.32,0.001,161.12456746,0.2360680252313614,171284,-71.5528564453125
2355,171528,72,5020,34.31,0.001,161.02169938,0.26702725887298584,171629,-68.81759643554688
2360,171870,72,5030,34.29,0.001,160.92180259,0.36412471532821655,171971,-65.06863403320312
2365,172214,72,5040,34.33,0.001,161.0586453,0.2658400535583496,172315,-76.18338775634766
2370,172556,72,5050,34.33,0.001,161.00615341000002,0.1926109790802002,172657,-74.09597778320312
2375,172900,72,5060,34.33,0.001,160.97279402,0.3911815285682678,173001,-72.37849426269531
2379,173243,72,5070,34.32,0.001,160.98408073000002,0.2898375391960144,173344,-73.46467590332031
2384,173589,72,5080,34.34,0.001,161.02936604,0.1888856589794159,173690,-73.39364624023438
2389,173932,72,5090,34.35,0.001,161.09741559000003,0.20902638137340546,174033,-71.88368225097656
2394,174273,72,5100,34.33,0.001,161.07685296,0.262517511844635,174374,-73.42564392089844
2399,174617,72,5110,34.34,0.001,161.13584487999998,0.2499501258134842,174718,-74.64794158935547
2404,174962,72,5120,34.34,0.001,161.24753159,0.21987906098365784,175063,-72.55056762695312
2409,175307,72,5130,34.37,0.001,161.38021454,0.2510768175125122,175408,-74.75556182861328
2414,175649,72,5140,34.35,0.001,161.29520354,0.10819053649902344,175750,-66.02110290527344
2419,175994,72,5150,34.38,0.001,161.47190058,0.32154667377471924,176095,-71.00935363769531
2423,176337,72,5160,34.37,0.001,161.45248988,0.19918562471866608,176438,-74.6480712890625
2428,176682,72,5170,34.39,0.001,161.53632102,0.37415820360183716,176783,-70.72560119628906
2433,177027,72,5180,34.38,0.001,161.4594227,0.5668707489967346,177128,-70.15652465820312
2438,177370,72,5190,34.38,0.001,161.42125679999998,0.4210006594657898,177471,-75.71113586425781
2443,177713,72,5200,34.4,0.001,161.59653626,0.3138228952884674,177814,-69.78143310546875
2449,178059,72,5210,34.42,0.001,161.78546368000002,0.2082430124282837,178160,-69.23657989501953
2454,178402,72,5220,34.4,0.001,161.59677708,0.24276399612426758,178503,-73.84072875976562
2459,178745,72,5230,34.38,0.001,161.46465637,0.25370603799819946,178846,-69.93783569335938
2463,179090,72,5240,34.41,0.001,161.60290408000003,0.30594199895858765,179191,-70.7152328491211
2468,179432,72,5250,34.38,0.001,161.46084929999998,0.25210040807724,179533,-72.84306335449219
2473,179778,72,5260,34.41,0.001,161.58180187999997,0.2711819112300873,179879,-72.77766418457031
2477,180121,72,5270,34.39,0.001,161.45947968,0.26240524649620056,180222,-71.54454040527344
2482,180463,72,5280,34.36,0.001,161.37009571000002,0.4124276340007782,180564,-70.5845947265625
2487,180805,72,5290,34.35,0.001,161.2699059,0.2622873783111572,180906,-71.359375
2492,181150,72,5300,34.37,0.001,161.34011053,0.4365277886390686,181251,-70.37561798095703
2497,181492,72,5310,34.33,0.001,161.04086273,0.2653823792934418,181593,-74.90746307373047
2502,181834,72,5320,34.32,0.001,160.95556313999998,0.4870060682296753,181935,-72.9562759399414
2506,182180,72,5330,34.35,0.001,161.11942254,0.26213932037353516,182281,-68.78535461425781
2511,182522,72,5340,34.32,0.001,160.9816177,0.2868911325931549,182623,-72.42817687988281
2516,182863,72,5350,34.31,0.001,160.84782717000002,0.47769221663475037,182964,-70.31338500976562
2521,183205,72,5360,34.27,0.001,160.68161226,0.19451284408569336,183306,-74.82086181640625
2525,183546,72,5370,34.25,0.001,160.52003216000003,0.4000707268714905,183647,-72.06419372558594
2530,183889,72,5380,34.26,0.001,160.54126944,0.3015277087688446,183990,-70.8663558959961
2535,184236,72,5390,34.31,0.001,160.81174882,0.3942478895187378,184337,-71.30136108398438
2540,184578,72,5400,34.28,0.001,160.58717678000002,0.28097349405288696,184679,-74.22537231445312
2545,184922,72,5410,34.3,0.001,160.69589911,0.35176602005958557,185023,-73.18385314941406
2550,185264,72,5420,34.3,0.001,160.73320773,0.2637944221496582,185365,-75.1737060546875
2554,185608,72,5430,34.28,0.001,160.64385898000003,0.24387432634830475,185709,-74.4554672241211
2559,185952,72,5440,34.3,0.001,160.77539138,0.2634698748588562,186053,-69.11802673339844
2564,186298,72,5450,34.35,0.001,161.09539076000002,0.25001260638237,186399,-67.73198699951172
2569,186638,72,5460,34.33,0.001,160.96910233,0.1946411281824112,186739,-69.29176330566406
2574,186981,72,5470,34.35,0.001,161.13008704,0.4182553291320801,187082,-71.90931701660156
2578,187327,72,5480,34.38,0.001,161.29923191999998,0.2410501390695572,187428,-71.39429473876953
2583,187673,72,5490,34.37,0.001,161.28836750000002,0.283734530210495,187774,-68.51318359375
2588,188018,72,5500,34.4,0.001,161.47990259000005,0.36551541090011597,188119,-67.42274475097656
2593,188362,72,5510,34.4,0.001,161.46629643,0.334541916847229,188463,-68.34208679199219
2598,188705,72,5520,34.41,0.001,161.55804031000002,0.27103257179260254,188806,-70.51155853271484
2602,189044,72,5530,34.36,0.001,161.3423185,0.227987602353096,189145,-68.35627746582031
2607,189388,72,5540,34.36,0.001,161.29624089,0.17338122427463531,189489,-73.78282165527344
2612,189729,72,5550,34.31,0.001,161.04882991,0.23975533246994019,189830,-75.33399200439453
2617,190076,72,5560,34.38,0.001,161.43053722000002,0.2372840940952301,190177,-66.70602416992188
2622,190422,72,5570,34.41,0.001,161.55631187,0.3536425828933716,190523,-71.98779296875
2627,190763,72,5580,34.36,0.001,161.29730429,0.22061698138713837,190864,-69.98674011230469
2631,191105,72,5590,34.32,0.001,161.16997042,0.2610304355621338,191206,-70.64478302001953
2636,191450,72,5600,34.32,0.001,161.13732184999998,0.41290655732154846,191551,-66.99647521972656
2641,191794,72,5610,34.32,0.001,161.20593343,0.2585609555244446,191895,-70.64439392089844
2646,192139,72,5620,34.34,0.001,161.34373883,0.33360201120376587,192240,-71.09349060058594
2651,192484,72,5630,34.4,0.001,161.57996358,0.39218997955322266,192585,-71.85189819335938
2656,192827,72,5640,34.39,0.001,161.50967081000002,0.248104989528656,192928,-72.20341491699219
2661,193173,72,5650,34.44,0.001,161.73863484,0.1566782146692276,193274,-71.84681701660156
2665,193518,72,5660,34.42,0.001,161.63381468,0.31002768874168396,193619,-73.40301513671875
2670,193861,72,5670,34.39,0.001,161.47126172000003,0.3328615427017212,193962,-68.48316192626953
2675,194204,72,5680,34.41,0.001,161.53046737000003,0.47285890579223633,194305,-70.94059753417969
2679,194547,72,5690,34.42,0.001,161.48821693,0.22438067197799683,194648,-69.97854614257812
2684,194888,72,5700,34.38,0.001,161.26967909000004,0.19452551007270813,194989,-70.53754425048828
2689,195232,72,5710,34.38,0.001,161.24830779,0.27476948499679565,195333,-70.84225463867188
2694,195577,72,5720,34.38,0.001,161.18606923000002,0.23942896723747253,195678,-69.7577896118164
2698,195918,72,5730,34.34,0.001,160.99910588000003,0.24536064267158508,196019,-67.69334411621094
2704,196263,72,5740,34.36,0.001,161.11019284,0.13039755821228027,196364,-68.968505859375
2709,196605,72,5750,34.32,0.001,160.86020433000002,0.24096184968948364,196706,-70.42973327636719
2714,196952,72,5760,34.34,0.001,160.98823257,0.2529239058494568,197053,-69.32876586914062
2718,197297,72,5770,34.36,0.001,161.10284757000002,0.6048593521118164,197398,-71.44671630859375
2723,197643,72,5780,34.39,0.001,161.34218556000002,0.2831078767776489,197744,-72.19410705566406
2728,197986,72,5790,34.39,0.001,161.36593766,0.16767479479312897,198087,-72.38421630859375
2733,198327,72,5800,34.39,0.001,161.48443655,0.4082024097442627,198428,-73.04829406738281
2738,198674,72,5810,34.42,0.001,161.6065822,0.3818071484565735,198775,-70.6762924194336
2742,199015,72,5820,34.38,0.001,161.35285645,0.20879492163658142,199116,-74.99820709228516
2747,199357,72,5830,34.39,0.001,161.44399638000002,0.2444436252117157,199458,-73.60425567626953
2752,199697,72,5840,34.34,0.001,161.23069868000002,0.1796998530626297,199798,-70.76824188232422
2757,200042,72,5850,34.37,0.001,161.42590964,0.3376174867153168,200143,-69.92839813232422
2762,200387,72,5860,34.35,0.001,161.29770333,0.16103005409240723,200488,-74.07066345214844
2767,200729,72,5870,34.32,0.001,161.15808183,0.2162744104862213,200830,-73.37940979003906
2771,201072,72,5880,34.29,0.001,160.9693285,0.4017019271850586,201173,-68.41990661621094
2776,201415,72,5890,34.29,0.001,160.99553666,0.3560630679130554,201516,-72.33175659179688
2781,201761,72,5900,34.34,0.001,161.21403311,0.27394044399261475,201862,-72.19099426269531
2786,202104,72,5910,34.3,0.001,161.008141,0.5437774658203125,202205,-73.81333923339844
2791,202448,72,5920,34.33,0.001,161.20758498,0.2563495337963104,202549,-71.3083267211914
2796,202791,72,5930,34.34,0.001,161.21828397000002,0.444688081741333,202892,-70.46353149414062
2801,203136,72,5940,34.39,0.001,161.50729231,0.18122321367263794,203237,-73.99748229980469
2805,203481,72,5950,34.39,0.001,161.55389243,1.6960504055023193,203582,-74.15597534179688
2810,203826,72,5960,34.39,0.001,161.51628474,0.34034207463264465,203927,-72.1769027709961
2815,204171,72,5970,34.42,0.001,161.65197068999998,0.37147367000579834,204272,-71.42269897460938
2820,204515,72,5980,34.43,0.001,161.67646208999997,0.865679144859314,204616,-71.02597045898438
2825,204861,72,5990,34.46,0.001,161.80787081,0.2150186002254486,204962,-67.95841979980469
2830,205202,72,6000,34.41,0.001,161.50279607000002,0.2949094772338867,205303,-72.9855728149414
2835,205545,72,6010,34.41,0.001,161.50787207000002,0.20665112137794495,205646,-71.40631103515625
2840,205889,72,6020,34.41,0.001,161.52957342999997,0.3054116666316986,205990,-75.6822509765625
2845,206231,72,6030,34.4,0.001,161.49239481,0.2591976821422577,206332,-75.68099975585938
2849,206576,72,6040,34.4,0.001,161.45489312,0.2993900775909424,206677,-69.58440399169922
2854,206921,72,6050,34.4,0.001,161.41630566,0.37111133337020874,207022,-72.21653747558594
2859,207265,72,6060,34.39,0.001,161.4129773,0.1830069124698639,207366,-78.57475280761719
2864,207609,72,6070,34.38,0.001,161.45975522999998,0.5151551961898804,207710,-72.26204681396484
2869,207951,72,6080,34.36,0.001,161.33285523,0.32899683713912964,208052,-73.55915832519531
2874,208294,72,6090,34.33,0.001,161.15331558000003,0.41309887170791626,208395,-69.7850570678711
2879,208634,72,6100,34.32,0.001,161.08576885,0.312703013420105,208735,-70.09674072265625
2883,208976,72,6110,34.31,0.001,161.05236922999998,0.2991707921028137,209077,-68.61856079101562
2888,209320,72,6120,34.31,0.001,160.98638140000003,0.2472389191389084,209421,-69.17109680175781
2893,209665,72,6130,34.34,0.001,161.18100977999998,0.21744495630264282,209766,-68.61860656738281
2898,210007,72,6140,34.31,0.001,161.02684637000002,0.19036728143692017,210108,-68.60820007324219
2903,210353,72,6150,34.32,0.001,161.12870522,0.20513302087783813,210454,-69.05767822265625
2907,210697,72,6160,34.32,0.001,161.13456750999998,0.2311094105243683,210798,-72.00125122070312
2912,211041,72,6170,34.32,0.001,161.03131247000002,0.6548977494239807,211142,-73.5687255859375
2917,211389,72,6180,34.38,0.001,161.40099364,0.36245864629745483,211490,-72.95755767822266
2922,211734,72,6190,34.4,0.001,161.53271588,0.3633055090904236,211835,-71.92415618896484
2926,212077,72,6200,34.43,0.001,161.68947319,0.23091115057468414,212178,-71.17453002929688
2931,212419,72,6210,34.43,0.001,161.64532038000002,0.2663363218307495,212520,-70.52677154541016
2936,212763,72,6220,34.43,0.001,161.70392561999998,0.2298526018857956,212864,-74.75428771972656
2941,213106,72,6230,34.41,0.001,161.55476938999996,0.2503431737422943,213207,-72.753662109375
2945,213448,72,6240,34.41,0.001,161.60750124999998,0.28646716475486755,213549,-68.5501937866211
2950,213794,72,6250,34.41,0.001,161.63125960000002,0.3029233515262604,213895,-74.29407501220703
2955,214139,72,6260,34.42,0.001,161.70791217,0.3520471155643463,214240,-69.90376281738281
2960,214484,72,6270,34.43,0.001,161.73906133,0.23283624649047852,214585,-74.59419250488281
2965,214829,72,6280,34.4,0.001,161.563006,0.3262843191623688,214930,-69.02696228027344
2970,215172,72,6290,34.38,0.001,161.38855587999998,0.2238301932811737,215273,-74.28788757324219
2975,215515,72,6300,34.38,0.001,161.38071723000002,0.47392743825912476,215616,-71.09468078613281
2980,215857,72,6310,34.38,0.001,161.43369232999999,0.1594601571559906,215958,-76.39230346679688
2985,216203,72,6320,34.4,0.001,161.53723264,0.31800249218940735,216304,-76.05426025390625
2990,216546,72,6330,34.4,0.001,161.54605393000003,0.2177005410194397,216647,-69.45939636230469
2994,216886,72,6340,34.38,0.001,161.37052297,0.2796249985694885,216987,-71.53255462646484
2999,217231,72,6350,34.37,0.001,161.26959958999998,0.1586053967475891,217332,-72.36604309082031
3004,217573,72,6360,34.34,0.001,161.01035041,0.1780650019645691,217674,-72.57984924316406
3009,217920,72,6370,34.36,0.001,161.15498849999997,0.389153391122818,218021,-72.98385620117188
3014,218265,72,6380,34.36,0.001,161.10059358,0.5514411926269531,218366,-75.60880279541016
3018,218608,72,6390,34.36,0.001,161.15640067,0.16135434806346893,218709,-71.07484436035156
3023,218953,72,6400,34.38,0.001,161.29052968,0.3397873640060425,219054,-69.8694839477539
