Wall time,Step,Value
1717926780.7757185,2150,97.23776245117188
1717926790.1324527,4750,98.0689697265625
1717926805.3858435,8400,91.99082946777344
1717926818.0083666,11500,84.32511138916016
1717926819.0232773,11750,86.2092056274414
1717926827.1026437,13700,87.57359313964844
1717926834.9487019,15550,88.58824920654297
1717926836.524935,15950,90.36740112304688
1717926870.6444695,23750,167.9326171875
1717926884.387244,26850,209.7324676513672
1717926893.2102008,29000,217.81893920898438
1717926894.6521633,29350,217.44886779785156
1717926905.06583,31750,199.86228942871094
1717926907.8604727,32400,192.8318634033203
1717926922.9632967,35750,229.25222778320312
1717926943.7262194,40450,184.01490783691406
1717926988.9933367,50750,115.98036193847656
1717926999.8706517,53350,99.29803466796875
1717927057.8694134,66700,156.23890686035156
1717927058.7440197,66900,161.0350341796875
1717927069.4385996,69300,218.2019500732422
1717927071.0028338,69650,226.23501586914062
1717927080.6610124,71850,250.41055297851562
1717927134.5051517,84600,237.1536865234375
1717927143.6233547,86750,246.02877807617188
1717927144.2497435,86900,248.77049255371094
1717927173.230602,93900,196.62115478515625
1717927181.791015,95900,186.14251708984375
1717927207.1460044,101850,108.97671508789062
1717927219.2892327,104850,116.76548767089844
1717927238.848043,110000,82.32344055175781
1717927250.539203,113150,90.16510772705078
1717927258.821426,115400,92.41897583007812
1717927275.057561,119500,97.10458374023438
1717927284.2477424,121850,119.13788604736328
1717927294.218226,124300,160.46913146972656
1717927294.4105356,124350,161.3158416748047
1717927296.8044357,124950,164.09075927734375
1717927304.0123923,126650,173.68849182128906
1717927335.9660835,134300,116.611083984375
1717927347.0793545,137050,117.6037368774414
1717927407.6644218,151950,94.36046600341797
1717927446.0407438,161550,127.66999053955078
1717927449.1732073,162350,132.49330139160156
1717927461.3722994,165300,91.81503295898438
1717927527.5988264,180950,101.6438980102539
1717927528.0523431,181050,101.67428588867188
1717927539.1691198,183550,92.76000213623047
1717927555.132437,187100,97.64938354492188
1717927571.565432,190750,104.66653442382812
