Wall time,Step,Value
1717926780.7767167,2150,-49.485595703125
1717926790.1324527,4750,296.86968994140625
1717926805.3858435,8400,287.73748779296875
1717926818.0083666,11500,273.8147888183594
1717926819.0232773,11750,305.18011474609375
1717926827.1031628,13700,-1282.34375
1717926834.9491794,15550,243.32357788085938
1717926836.524935,15950,-294.8044738769531
1717926870.6444695,23750,287.2005615234375
1717926884.387244,26850,204.04159545898438
1717926893.2102008,29000,208.73629760742188
1717926894.6521633,29350,200.1631317138672
1717926905.06583,31750,231.6225128173828
1717926907.8604727,32400,191.02223205566406
1717926922.9632967,35750,188.2350311279297
1717926943.7262194,40450,221.5877227783203
1717926988.9933367,50750,111.2053451538086
1717926999.8706517,53350,-6623.85009765625
1717927057.8694134,66700,81.09024810791016
1717927058.7440197,66900,80.0838394165039
1717927069.4385996,69300,38.63447952270508
1717927071.0028338,69650,35.17282485961914
1717927080.6610124,71850,46.0754280090332
1717927134.5053878,84600,63.97417449951172
1717927143.6233547,86750,39.2017936706543
1717927144.2497435,86900,10.984969139099121
1717927173.231127,93900,-17.019001007080078
1717927181.791015,95900,55.45756912231445
1717927207.1465373,101850,-0.9760788083076477
1717927219.2892327,104850,-2104.861083984375
1717927238.848043,110000,8.778559684753418
1717927250.539203,113150,-9632.580078125
1717927258.821426,115400,9.526113510131836
1717927275.057561,119500,17.62164306640625
1717927284.2477424,121850,4.883142948150635
1717927294.218226,124300,-3.3006591796875
1717927294.4105356,124350,30.823989868164062
1717927296.8044357,124950,10.108077049255371
1717927304.0123923,126650,4.604422569274902
1717927335.9660835,134300,-9338.576171875
1717927347.0793545,137050,6.5348711013793945
1717927407.6725485,151950,-2.611325740814209
1717927446.0407438,161550,27.182708740234375
1717927449.1732073,162350,15.606977462768555
1717927461.3722994,165300,12.276628494262695
1717927527.5988264,180950,-1398.580322265625
1717927528.053343,181050,136.83155822753906
1717927539.1691198,183550,-346.3873596191406
1717927555.132437,187100,-88.37689971923828
1717927571.565432,190750,61.37126541137695
1717927572.9535701,191100,-196.0579833984375
1717927596.1697507,196450,-158.83323669433594
1717927602.253218,197850,190.66201782226562
1717927619.6264722,201850,-59.23503494262695
1717927654.3899314,209850,67.50636291503906
1717927680.8025749,215900,-93.02899169921875
1717927697.1603801,220050,194.1833038330078
1717927716.77169,224650,116.61649322509766
1717927720.1439188,225500,-6017.14306640625
1717927755.3823662,233850,8.556739807128906
1717927779.821906,239450,1.580248236656189
1717927820.6676311,248600,12.663175582885742
1717927850.6581068,255350,60.59434127807617
1717927856.8567502,256750,159.67950439453125
1717927903.1392202,267300,4.826227188110352
1717927906.0587687,268000,-15.512853622436523
1717927949.756406,277500,-10607.9169921875
1717927980.6730206,284000,10.021306991577148
1717927991.0180268,286200,6.056143283843994
1717928009.2228584,290450,-56.80241775512695
1717928021.8081555,293250,11.922475814819336
1717928023.2339687,293600,-7702.82177734375
1717928031.309206,295400,-12.415518760681152
1717928050.7546933,299550,-8.916887283325195
1717928095.5788705,310050,2.958385944366455
1717928099.6772277,311000,-308.4033203125
1717928114.7618754,314500,-51.37324142456055
1717928174.7221923,328750,25.243518829345703
1717928181.0786867,330200,10.663064956665039
1717928202.312967,335000,-20.049877166748047
1717928205.3155246,335600,86.86309814453125
1717928244.2992327,342750,73.11114501953125
1717928271.104585,348350,18.22454833984375
1717928310.8962202,357800,23.397096633911133
1717928359.626272,369150,40.79016876220703
