Wall time,Step,Value
1717926780.7757185,2150,20.030000686645508
1717926790.1324527,4750,20.709999084472656
1717926805.3858435,8400,19.190000534057617
1717926818.006357,11500,17.40999984741211
1717926819.0232773,11750,17.729999542236328
1717926827.1026437,13700,17.989999771118164
1717926834.9487019,15550,18.1299991607666
1717926836.524935,15950,18.530000686645508
1717926870.6444695,23750,34.040000915527344
1717926884.387244,26850,41.709999084472656
1717926893.2102008,29000,43.630001068115234
1717926894.6521633,29350,43.709999084472656
1717926905.06583,31750,39.869998931884766
1717926907.8604727,32400,38.349998474121094
1717926922.9632967,35750,45.20000076293945
1717926943.7262194,40450,35.060001373291016
1717926988.9933367,50750,22.780000686645508
1717926999.8706517,53350,19.8799991607666
1717927057.8694134,66700,29.6299991607666
1717927058.7440197,66900,30.489999771118164
1717927069.4385996,69300,41.22999954223633
1717927071.0028338,69650,42.810001373291016
1717927080.6523192,71850,48.34000015258789
1717927134.5051517,84600,46.709999084472656
1717927143.6233547,86750,49.060001373291016
1717927144.2497435,86900,49.7599983215332
1717927173.230602,93900,40.45000076293945
1717927181.791015,95900,38.529998779296875
1717927207.1460044,101850,22.030000686645508
1717927219.2892327,104850,23.549999237060547
1717927238.848043,110000,17.3799991607666
1717927250.539203,113150,18.959999084472656
1717927258.821426,115400,19.1299991607666
1717927275.057561,119500,20.190000534057617
1717927284.2477424,121850,24.190000534057617
1717927294.218226,124300,32.400001525878906
1717927294.4105356,124350,32.56999969482422
1717927296.8044357,124950,33.18000030517578
1717927304.0123923,126650,35.529998779296875
1717927335.9660835,134300,23.329999923706055
1717927347.0793545,137050,23.459999084472656
1717927407.6644218,151950,18.969999313354492
1717927446.0397446,161550,24.709999084472656
1717927449.1732073,162350,25.610000610351562
1717927461.3722994,165300,18.440000534057617
1717927527.5988264,180950,21.34000015258789
1717927528.0523431,181050,21.350000381469727
1717927539.168515,183550,19.190000534057617
1717927555.132437,187100,19.649999618530273
1717927571.565432,190750,20.899999618530273
1717927572.9535701,191100,20.739999771118164
1717927596.1697507,196450,26.100000381469727
1717927602.253218,197850,28.329999923706055
1717927619.625778,201850,25.239999771118164
1717927654.3889318,209850,24.309999465942383
1717927680.8025749,215900,21.079999923706055
1717927697.1603801,220050,29.030000686645508
1717927716.77169,224650,37.970001220703125
1717927720.1439188,225500,36.79999923706055
1717927755.3823662,233850,36.86000061035156
1717927779.821906,239450,33.18000030517578
1717927820.6676311,248600,41.29999923706055
1717927850.6581068,255350,30.719999313354492
